player_name,actual_value,predicted_value
A. Kiwomya,550000.0,495660.7355420398
A. Madu,550000.0,523048.96216721507
J. Urretaviscaya,6500000.0,6083190.607386913
Akapo,2000000.0,2033443.4112984904
M. Ljujić,850000.0,777558.1341156014
J. Bonham,250000.0,293551.56005098106
P. Soko,325000.0,289627.5108452881
M. Kean,6500000.0,6017801.351722746
G. Plet,625000.0,560557.539307041
D. Higgins,110000.0,115250.95680575399
R. Woods,3500000.0,4010165.754853545
R. Lindkvist,600000.0,505034.6946712049
L. Saxton,100000.0,86286.48832040433
M. Savastano,650000.0,710511.7937389042
T. Miyazaki,140000.0,116868.22756383981
M. Boe Mikkelsen,100000.0,105262.11205765736
J. Ayew,8500000.0,6840511.3088825615
I. Gómez,1600000.0,1509309.1869061103
S. Schrijvers,5500000.0,5089917.5808589505
A. Mannus,70000.0,245011.78918724574
J. Ruddy,1900000.0,948489.0998839191
A. Chávez,6500000.0,5873300.145071264
K. Morris,700000.0,808457.42507215
J. Grot,1000000.0,942137.5272527836
L. Carillo,300000.0,328122.62533095427
Sergio García,4100000.0,7502434.459146202
M. Kolke,850000.0,920945.5534150465
Y. Ayoub,8500000.0,8065230.683976564
H. Matthys,650000.0,710511.7937389042
D. Kempe,425000.0,505034.6946712049
Song Bum Keun,600000.0,672188.2407722453
Pep Biel,650000.0,649428.1548641208
S. Lorenz,575000.0,649428.1548641208
L. Sotomayor,350000.0,394040.80381487095
M. Ellingsen,650000.0,649902.0682840341
N. Avellaneda,525000.0,676135.8850096711
F. Botiseriu,170000.0,182495.37205773822
Y. Fekir,375000.0,356161.4212626399
G. Abregú,180000.0,188557.50315059285
P. Köhn,675000.0,736473.469147961
S. Schaars,1200000.0,2443639.8127520005
M. Torres,700000.0,693144.5852188349
K. Zapolnik,325000.0,317408.7117702096
L. Quiñones,7000000.0,6121973.871250521
F. Di Francesco,10000000.0,9548123.568752026
Mesquita,750000.0,782829.1113242613
S. Moore,1300000.0,1487975.2921318477
Y. Wakizaka,120000.0,112589.59982071896
M. El-Munir,1800000.0,2164417.9832281857
C. Jallet,1900000.0,5547007.432155747
Sandeiro Leal,1000000.0,939095.2524226606
M. Tombakti,375000.0,392021.8956505542
M. Wintzheimer,550000.0,497010.49030449986
S. Long,180000.0,188924.33044664015
Zé Turbo,1200000.0,1067446.7437511631
Kuk Tae Jeong,290000.0,327566.0776259686
Z. Ondrášek,750000.0,505034.6946712049
M. Gulde,5500000.0,4737446.440161023
P. Nymann,120000.0,389912.8854409279
S. Mandanda,13000000.0,13952777.650008772
A. Horwath,180000.0,144494.24830814716
B. Verbong,160000.0,205796.96039802686
H. Brockbank,100000.0,115250.95680575399
M. Salas,600000.0,567506.6696899963
T. Trybull,3200000.0,3769333.146655364
J. Lindberg,375000.0,295955.60032791283
Ricardo Costa,750000.0,2390083.5571364462
B. Afobe,4100000.0,3953768.6517072474
D. Jaković,375000.0,483935.31732552196
S. Bigalke,1100000.0,938499.8556607792
B. Girth,1100000.0,1045453.9422283551
Ewandro,3600000.0,3475422.3137106155
R. Salin,2800000.0,3413444.822589683
R. Sykes,260000.0,277966.18395136285
K. N'Doram,2400000.0,2252494.04728372
K. Sidibé,300000.0,305177.63990378985
M. Krohn-Dehli,2400000.0,4258865.220475221
G. Giménez,3600000.0,3289929.9384691943
S. İnan,3900000.0,5410058.762965498
R. Torres,400000.0,360129.4665030353
J. Ledesma,850000.0,976213.4465661261
C. Ramirez,2100000.0,1929351.6426216357
S. Skålevik,875000.0,742844.1791344888
R. Harakawa,600000.0,502039.47605283855
N. Smith,270000.0,317408.7117702096
N. Fujita,325000.0,289716.6519272639
Flávio Triginho,350000.0,552654.6482468058
H. Gjesdal,350000.0,389591.2462527528
M. Coronel,1600000.0,1471215.4143832969
Flávio Rebeilo,1500000.0,1585890.804396464
I. Chenihi,300000.0,234866.64023082913
M. Ludwig,220000.0,207879.98341173993
E. Alexander,400000.0,512692.68495143
N. Fazzi,500000.0,496591.7458073283
O. Yokuşlu,10500000.0,11508900.33360546
N. Ajose,500000.0,340526.2234636608
M. Breij,800000.0,759087.9009870612
D. Revan,110000.0,114167.46548635144
T. Çalış,1200000.0,1266666.0846662258
B. Raman,5500000.0,5093386.145594787
E. Lee,500000.0,455407.85341953643
A. Solari,4700000.0,4492721.972018676
João Reis,550000.0,646486.1792584484
S. Gentiletti,2700000.0,3574579.8512305403
F. Lemoine,2700000.0,3096836.5681283814
M. Bauer,350000.0,389334.1804831185
A. Sicker,290000.0,317967.84650851967
E. Palomino,600000.0,647720.0303495934
J. Cataldi,325000.0,305177.63990378985
G. Rodríguez,350000.0,389334.1804831185
Torrejón,1800000.0,2085875.4169524398
E. Konsa,1600000.0,1520243.101673766
C. Doudin,575000.0,560557.539307041
P. Arriola,4200000.0,4011368.1358059268
F. Ahmadzadeh,775000.0,675481.69674196
P. Garcés,525000.0,600514.3313809244
K. Lara,60000.0,56479.99763458408
I. Jukić,625000.0,510826.7313224651
S. Nakatani,975000.0,1009394.2491735391
N. Acevedo,3800000.0,3323716.3490491975
M. Schulze,350000.0,340526.2234636608
B. André,9000000.0,7734222.873264318
M. Tapias,120000.0,123976.60690745132
J. Dueñas,5500000.0,5015093.486216237
K. Gordon,230000.0,203182.24563737836
C. Sammon,400000.0,340526.2234636608
G. Pinaud,270000.0,285301.6661806481
L. Sinisterra,1200000.0,1138991.626132083
M. Ratajczak,50000.0,142163.3555802187
T. Hořava,3700000.0,3310693.6488198345
Raúl Albiol,18000000.0,16807042.147852883
J. Horsfield,675000.0,759087.9009870612
J. Aholou,9500000.0,10639482.96025344
P. Schobesberger,1300000.0,1123593.6788903184
B. Hansen,500000.0,496591.7458073283
Rômulo,6500000.0,6779954.557236892
D. Zeefuik,825000.0,872927.3054584397
C. Pizarro,1600000.0,3414813.347508551
Rafael Camacho,525000.0,497404.27382197743
A. Sebald,150000.0,170840.98567247667
L. Schaub,9000000.0,8404892.641946888
J. Stenmark,180000.0,175217.5760302538
B. Reynolds,80000.0,69785.00774979974
B. Close,925000.0,875778.7379078821
V. Adeboyejo,110000.0,101132.47778422484
S. Suljevic,500000.0,457735.9414051002
M. Campaña,10000000.0,8915043.88350911
T. Gjertsen,1100000.0,931683.2408932287
Ataúlfo Anjos,750000.0,782829.1113242613
Williams,24500000.0,24246569.853757348
I. Piris,2400000.0,2784435.633696297
K. Darlow,3200000.0,3506054.877879441
T. Jodłowiec,600000.0,715695.3738743805
B. Dickenson,775000.0,776793.1665189575
T. Chancalay,1900000.0,1844499.870971146
J. Wright,375000.0,291906.5033394227
D. Fox,1000000.0,1317343.679745261
J. Foulston,50000.0,56165.89374206853
P. Teixeira,150000.0,129761.8513567506
A. Mumin,240000.0,243599.0647994059
B. Saller,925000.0,1065393.6173881718
A. Dzagoev,12500000.0,9517833.564364517
Marçal,6500000.0,7992498.90769858
M. Peano,375000.0,414495.6420125203
D. Furtado,800000.0,693618.4986387484
F. Kelleher,130000.0,138799.75965974818
M. Spiranovic,1800000.0,1399069.1906238825
J. Dörfler,290000.0,265908.2911800451
M. Koval,800000.0,896526.0626850763
M. Bähre,575000.0,568416.8331099097
Lü Peng,90000.0,77649.01600456507
Olmo,375000.0,656019.7970869987
S. Niakaté,1000000.0,1125418.3904170557
T. Antonis,1200000.0,1099503.7558390861
M. Spielmann,1500000.0,1502339.5327320185
L. Damour,1100000.0,1035337.1394404774
Domingos Quina,750000.0,759101.1693452939
D. Johnson,600000.0,625145.558550991
S. Jiménez,200000.0,203182.24563737836
R. Strechie,110000.0,115185.56869174549
U. Bech,1100000.0,1045453.9422283551
B. Owundi Eko'o,400000.0,451527.8538525129
A. Samedov,4700000.0,5630139.892203309
Luís Neto,0.0,1135256.0182402811
C. López,110000.0,118104.70416591162
R. Akbari,140000.0,129761.8513567506
C. Carmona,2700000.0,3294812.074548572
K. Dempsey,825000.0,793159.9906834499
T. Adarabioyo,925000.0,934510.3757100643
T. Sparv,1500000.0,1230711.568775045
M. Ruben,5000000.0,5075321.244810637
J. Butland,14000000.0,15608543.581480622
F. Magnanelli,2700000.0,4121016.921985741
S. Radu,10000000.0,12064891.810282506
W. Dammers,825000.0,866843.6088597771
M. Wallace,1100000.0,1035337.1394404774
T. Pett,425000.0,360622.42852073355
E. Marxen,350000.0,340212.342350083
G. Ward,2400000.0,2345948.9831054546
P. Lasne,6500000.0,5876590.177561337
L. McCarron,80000.0,80079.90705270901
Dai Lin,1300000.0,1189963.1129511013
A. Ba,825000.0,866843.6088597771
Cyriac,2500000.0,2005252.5330704346
E. Fryers,800000.0,866843.6088597771
Augusto César,775000.0,776793.1665189575
S. Berghuis,15000000.0,11906331.004493218
M. Ngombo,650000.0,527305.8946570504
Francisco Geraldes,11000000.0,10458892.30159775
F. Schleusener,1300000.0,1099503.7558390861
A. May,325000.0,327077.37693661527
L. Joyce,190000.0,175961.48351615717
J. McGuire,70000.0,72567.83609838254
R. Augustyniak,600000.0,692980.0828339413
Emerson,7000000.0,8167934.34697557
M. Ibarra,1100000.0,938499.8556607792
Li Songyi,260000.0,317408.7117702096
I. Durmuş,700000.0,808457.42507215
J. Beste,475000.0,497404.27382197743
D. D'Ambrosio,6000000.0,6550956.079730157
Joaquín,6000000.0,16462021.352726681
J. Sievers,230000.0,260935.0574410415
M. Antonio,8000000.0,6924144.112506888
S. Proto,1800000.0,4104702.7137117614
O. Kakabadze,1200000.0,1343030.366797961
G. Hein,900000.0,804526.7783517682
C. Chaplin,875000.0,836836.7551398372
D. Praet,10000000.0,10032916.126449239
G. Kelly,200000.0,174060.90609790076
Roger Riera,300000.0,328122.62533095427
Li Guang,120000.0,145209.74738513934
G. Mercado,8500000.0,9799664.247744724
K. McHattie,350000.0,389334.1804831185
R. Flynn,350000.0,300370.58607452863
A. Lunin,10500000.0,10953914.266289266
A. Blin,4000000.0,4214061.88522786
N. Diallo,290000.0,317967.84650851967
I. Chicco,160000.0,185413.7506105127
S. Doumbia,290000.0,317967.84650851967
O. Söderberg,300000.0,428352.1378361373
J. Buitrago,400000.0,450110.843788156
F. Lapis,220000.0,268330.9713933765
Han Seok Jong,650000.0,505187.37280703435
G. Woods,240000.0,165326.3969776539
T. Haye,975000.0,963613.0204238556
L. Cacace,270000.0,305041.24513417593
M. Høibråten,850000.0,905266.6689204982
O. Mireles,170000.0,178497.681823692
M. Vydra,7000000.0,7015717.947152211
Su Yuanjie,150000.0,136690.73282711534
J. Bokila,1800000.0,1213625.8746189207
A. Fernández,400000.0,518826.18044343917
V. Fischer,12000000.0,11576521.925470106
J. Delaplace,1300000.0,1528146.227548757
C. Zimmermann,2000000.0,2033443.4112984904
P. Verhaegh,1600000.0,3965834.5570751945
Y. Nuxoll,140000.0,144553.62413715018
A. Tarbell,425000.0,468588.72190516494
C. Ilic,250000.0,265908.2911800451
F. Román,600000.0,649428.1548641208
J. Zmrhal,3900000.0,3773532.278981568
T. Galdames,375000.0,413276.4818515123
M. Smith,900000.0,656019.7970869987
Bruno Saltor,650000.0,4773402.505729785
Isco,73500000.0,71490116.52236654
L. Mazzitelli,5500000.0,5059419.578011182
M. Karlsson,90000.0,110152.40442629803
S. Goss,1100000.0,942915.8842947468
F. Al Muwallad,4200000.0,4010165.754853545
H. Morita,525000.0,505379.0010769549
R. Lauritsen,525000.0,567506.6696899963
R. Al Otaibi,160000.0,182495.37205773822
P. Dahlberg,1100000.0,1363168.7118515647
M. Pałaszewski,325000.0,326625.2627491381
J. Fernández,975000.0,942915.8842947468
I. Bebou,10500000.0,9796791.924993537
L. Boyé,4900000.0,4452682.611628854
J. Amoroso,725000.0,505034.6946712049
M. Madisha,0.0,134189.3359954405
M. Virtue,250000.0,248838.91878642165
Mi Haolun,475000.0,486997.414195868
N. Boxall,0.0,164982.4684510357
M. Balanta,900000.0,782394.0703406547
M. Bruccini,400000.0,501896.62175647885
M. Sprang,120000.0,170840.98567247667
D. Burgzorg,550000.0,497602.2726016429
J. Anibaba,600000.0,505034.6946712049
K. Kanga,7000000.0,6381985.846004746
I. Ochoa,975000.0,1025525.3905851165
B. Diakité,375000.0,422951.34851967945
F. Pizzicanella,140000.0,163305.73052288973
T. Castagne,3300000.0,3149421.3948057294
M. Bettinelli,3600000.0,4067977.8977000657
D. Stroh-Engel,350000.0,340526.2234636608
Marc Cardona,2800000.0,2563312.4397797133
João Pedro,9500000.0,9532128.20996335
B. Dja Djédjé,975000.0,1084422.1891119387
F. Palacios Martínez,750000.0,723744.5901559205
L. Nielsen,375000.0,389936.7682293992
A. Caceres,525000.0,488311.93521762115
Gégé,775000.0,718309.1925211508
M. Cortés,190000.0,360406.29943617614
L. Castro,2100000.0,1917911.079670969
Diego Barcelos,650000.0,939095.2524226606
C. Roldan,4700000.0,5068033.280765226
A. Chambers,120000.0,285301.6661806481
Ronaldo Cabrais,28000000.0,27630035.02885648
Nacho Fernández,24500000.0,27941375.059101984
J. Plata,6000000.0,4883408.340480064
A. Fukumori,600000.0,705670.1958449328
F. Lohkemper,775000.0,723060.671949849
P. Bochniewicz,775000.0,841402.1061537925
S. Hiramatsu,160000.0,155282.17694850088
D. Nasu,20000.0,116868.22756383981
B. Hernández,110000.0,123976.60690745132
G. Alcoba,950000.0,1467324.457792815
J. Abarzua,250000.0,236249.4437580217
R. González,300000.0,328122.62533095427
Carlos Fernández,5000000.0,4474766.256611057
S. Giovinco,20000000.0,19537426.13636363
Y. Wildschut,1100000.0,939654.4720359201
C. Dorda,475000.0,484490.9148347958
A. Koné,3000000.0,4655524.002300033
T. Rotter,160000.0,174769.81526993596
J. Harvey,220000.0,505034.6946712049
V. Leikvoll Moberg,350000.0,285301.6661806481
J. Jesgarzewski,280000.0,327077.37693661527
K. Gehring,475000.0,483935.31732552196
A. Monsecour,550000.0,523048.96216721507
B. Baiye,650000.0,750157.6832352445
Iñigo Muñoz,1400000.0,1249006.575924633
R. Ito,130000.0,123976.60690745132
J. Cano,120000.0,123976.60690745132
A. Eckersley,200000.0,289297.9536514018
M. Özyıldırım,575000.0,649428.1548641208
O. Colley,8500000.0,8657641.350587638
Fran Manzanara,775000.0,826364.3668887146
R. Yaremchuk,3200000.0,3145528.5535537815
N. Crovetto,350000.0,483935.31732552196
M. Cabit,700000.0,742844.1791344888
R. Vargas,0.0,0.0
Guillem Jaime,975000.0,904142.5659298808
R. Gíslason,1000000.0,715695.3738743805
L. Putaro,775000.0,723060.671949849
Bellvís,350000.0,782829.1113242613
D. Lavercombe,130000.0,142349.4510989059
P. Franco,1700000.0,2082557.3675116464
T. Chandler,7000000.0,6057293.1071083965
J. Kempin,450000.0,390495.68744346517
M. Britos,3200000.0,3957642.322115733
Souza,10000000.0,11413282.075409487
J. Colback,1400000.0,1590439.7245527164
M. Janota,800000.0,662191.591012003
M. Capuano,2400000.0,2430918.5537169017
Y. Toyokawa,1400000.0,1318737.113122234
T. Baumgart,600000.0,567506.6696899963
J. Gélin,5500000.0,5553016.302924867
M. Hurst,40000.0,40891.56194158164
M. Leovac,1300000.0,1245521.8520988636
Li Xuepeng,1300000.0,1592979.8996297077
M. Kamiński,4000000.0,4006991.908841987
J. Domínguez,1200000.0,1064041.9971433098
K. Lynch,110000.0,127519.23946819213
Y. Kurtuluş,450000.0,692398.904061481
A. Saroka,975000.0,866843.6088597771
Adrián González,3000000.0,3287242.144698618
S. Meïté,8000000.0,8999430.909271054
F. Muslera,10000000.0,10979848.190723963
Carlos Mendes Gomes,60000.0,51025.132773522724
A. Connolly,625000.0,625145.558550991
S. Slocombe,190000.0,164818.75312477563
M. Agger,375000.0,339159.6247291901
L. James,1300000.0,1188184.7204987004
M. Mancosu,280000.0,340526.2234636608
R. Sandford,130000.0,150788.53899457707
L. Bertone,1200000.0,1106091.1518621766
M. Zeegelaar,5500000.0,5735540.438907056
J. Ojala,575000.0,505034.6946712049
J. Pereira,2100000.0,1890858.9965861703
T. Tzimopoulos,0.0,3064.538043478261
M. Gurski,10000.0,136739.53267000054
N. Estévez,450000.0,395202.1959982222
M. Dahoud,20000000.0,19374276.99461178
H. Akino,450000.0,463158.2215311224
W. Zimmerman,3400000.0,3431923.0644142604
O. Al Khalaf,240000.0,243599.0647994059
V. Gendrey,180000.0,207879.98341173993
O. Tannane,7500000.0,7279977.672907418
Teixeira José,425000.0,513581.79942561826
G. Kostadinov,0.0,18789.534937523375
M. Pavlović,5000000.0,4700778.781524488
D. Salanovic,160000.0,139082.10216934697
G. Jara,3200000.0,3286897.889630411
Renato Augusto,16500000.0,15344801.209446875
Fabrício,7000000.0,6547820.898499826
D. Bičík,40000.0,316054.6831424235
Mayoral,1000000.0,903739.1106453281
A. Mobara,3500000.0,4011368.1358059268
R. Peiponen,425000.0,457735.9414051002
J. De Sart,2700000.0,3145528.5535537815
L. Wallace,750000.0,939654.4720359201
R. Durmisi,8500000.0,9597142.41724512
H. Lingani,325000.0,340526.2234636608
M. Gebers,300000.0,389936.7682293992
M. Saeid,650000.0,524431.6472362923
Jorginho,38000000.0,32797067.55384176
Liang Jinhu,60000.0,72526.52670805782
M. Pereira Lage,3800000.0,3751956.567370666
J. Doona,230000.0,207879.98341173993
T. Vaiho,170000.0,138337.24126289922
D. Santa,300000.0,339159.6247291901
M. Saunders-Henry,110000.0,113067.70993236566
N. De Medina,675000.0,672188.2407722453
I. Success,5500000.0,5118615.74002996
J. Derstroff,625000.0,559232.860236888
F. Mac Allister,375000.0,352376.3889443352
Jorge Carvallinho,950000.0,2043049.7742667627
Nuno Campos,975000.0,1174636.0509746887
A. Hadouir,280000.0,560317.1526246533
J. Paterson,2800000.0,2697989.4442649675
J. Sala,3000000.0,3329969.7606225703
B. Gladwin,350000.0,356774.97610048094
Tan Long,850000.0,782829.1113242613
M. Götze,27000000.0,27135268.766386934
S. May,975000.0,963086.4111482247
A. Suzuki,20000.0,25723.395122239654
João Mendes,600000.0,502039.47605283855
A. Budimir,1900000.0,762071.8081656903
A. Tabanelli,300000.0,224663.47078914312
D. Arreola,375000.0,560557.539307041
C. Alkılıç,400000.0,516219.8222973687
Raul Asencio,1100000.0,1021305.5663541
M. Gómez,675000.0,623326.5029117495
G. Mastinu,900000.0,782824.6929275272
N. Tomović,4900000.0,3740193.886539127
F. Costa,160000.0,179573.11197876895
H. Takimoto,160000.0,185413.7506105127
I. Vassell,700000.0,649764.904306185
L. Janson,5500000.0,5075898.714726427
D. Lafferty,575000.0,505034.6946712049
L. Faravelli,2300000.0,2205838.569718454
N. Gerzić,375000.0,661771.8772072892
S. Graham,210000.0,203182.24563737836
Cao Yang,40000.0,224858.7475682729
J. Jacobs,650000.0,594201.9944771518
B. Santalab,300000.0,483935.31732552196
C. Björk,60000.0,56479.99763458408
J. Maclaren,2300000.0,2165090.6022758046
C. Edwards,1300000.0,1266666.0846662258
S. Bergwijn,18000000.0,17504716.50345142
K. Bartolec,800000.0,902929.642512115
B. Dzsudzsák,0.0,1102192.5950163654
S. Ayala,325000.0,347568.75904709124
A. Nilsson,130000.0,145209.74738513934
D. Frieser,325000.0,317408.7117702096
R. De Vita,500000.0,512692.68495143
M. Ibáñez,475000.0,406723.48337121925
M. Maphangule,375000.0,284882.967904786
M. Mešanović,675000.0,483935.31732552196
E. Calvillo,575000.0,567506.6696899963
V. Wanyama,14500000.0,14188532.022589486
M. Gavranović,4100000.0,3327468.082101883
D. Moreno,1800000.0,2018458.260730338
Yin Congyao,50000.0,44196.255224028646
W. Jordán,400000.0,284882.967904786
Z. Randriambololona,325000.0,327437.60080075095
C. Mafla,825000.0,883003.4181571207
M. Formica,1700000.0,1593739.7680507603
S. Gümüş,7500000.0,6996072.809752474
J. Labadie,300000.0,224858.7475682729
A. Youga,950000.0,969975.9215916048
L. Vásquez,1100000.0,994454.2475266707
C. Coventry,210000.0,203182.24563737836
A. Leya Iseka,3400000.0,3149421.3948057294
F. Della Rocca,600000.0,556346.171148315
Afonso Figueiredo,2400000.0,2832859.932054391
A. Tarmin,140000.0,144553.62413715018
E. Björkander,600000.0,649428.1548641208
B. Varga,210000.0,188924.33044664015
P. Bråtveit,1100000.0,1108638.0054952384
R. Clark,150000.0,462280.7625442672
B. Meredith,210000.0,165811.3969776539
S. Reyes,1000000.0,888157.512938708
A. Rosteghin,210000.0,250903.6929626856
J. Gastien,775000.0,937033.0987795825
F. Tardieu,800000.0,963086.4111482247
F. Bednarek,800000.0,896526.0626850763
N. Christoffersson,60000.0,55934.3179601894
I. Diarra,675000.0,630656.6856666291
D. Erdmann,550000.0,484490.9148347958
M. Engelhardt,240000.0,292467.92259855586
S. Gonther,700000.0,718309.1925211508
F. El Mellali,950000.0,902929.642512115
J. Villalba,650000.0,630656.6856666291
V. Demarconnay,250000.0,600514.3313809244
I. González,625000.0,672362.5895611478
M. Figueroa,675000.0,560557.539307041
C. Ninga,5500000.0,5035303.928116518
R. Aabid,425000.0,360092.4183225984
M. Jonjić,2300000.0,2431251.887050235
M. Foy,50000.0,49165.82945424494
Rafael Lopes,3700000.0,3311271.9047950758
T. Mahrer,300000.0,292687.18867959466
R. Çağıran,280000.0,289627.5108452881
I. Näsberg,270000.0,289627.5108452881
J. Léa Siliki,3800000.0,3650548.7748460053
W. Eskelinen,775000.0,906612.2199997922
A. Canelo,2200000.0,2090237.6430005122
N. Baumann,170000.0,188952.86068770807
J. Alondro,0.0,150541.37875619074
Y. Kasim,475000.0,360936.3096343113
Kim Ji Min,325000.0,328213.77919942554
D. Al Saeed,200000.0,171924.70424553537
D. Sosa,325000.0,225325.40075230922
G. Koyalipou,1200000.0,1133822.3052357556
D. Djigla,500000.0,455407.85341953643
D. O'Halloran,240000.0,203769.61131428744
S. Ringstad,525000.0,538624.1266151341
O. Martínez,4300000.0,4731405.16090359
Everton,700000.0,737779.6330530511
D. Sánchez,650000.0,600514.3313809244
André Claro,800000.0,670071.608484007
R. Fraser,11500000.0,11236654.653152106
M. Kieftenbeld,1600000.0,2063513.6590539592
M. Čovilo,450000.0,505034.6946712049
Nicholas Aldair,7500000.0,5777099.541731025
S. Passi,0.0,55763.75388430131
I. Varone,375000.0,339159.6247291901
J. Sinclair,525000.0,469377.7392298782
R. Ramírez,1800000.0,1073693.166013762
K. Riksvold,260000.0,263650.87910081417
D. Williams,2300000.0,2110536.032072255
L. Kelly,425000.0,453669.0695097358
A. Nef,60000.0,340526.2234636608
B. Mechele,7000000.0,7493256.104166045
J. Bridge,230000.0,191686.1100443717
M. van Duinen,1300000.0,1099503.7558390861
F. Macheda,2800000.0,2227375.7724853028
Tang Shi,525000.0,463158.2215311224
D. Bulman,50000.0,175283.3430944906
H. Sarpei,240000.0,248838.91878642165
P. Türpitz,1900000.0,1592979.8996297077
K. Guédé,350000.0,390231.3328661514
C. Wehan,325000.0,327077.37693661527
M. Galmarini,70000.0,560557.539307041
A. Maksimenko,1200000.0,1362356.2118515647
Olavide,950000.0,902929.642512115
J. Intriago,0.0,270108.531567236
D. Grainger,240000.0,291487.80506356066
C. Ramos,1400000.0,1328993.6797452609
M. Kuhn,850000.0,933149.9977744253
B. Vidal,1700000.0,1792703.344667573
N. D'Agostino,210000.0,188557.50315059285
O. García,650000.0,538624.1266151341
A. Dijksteel,550000.0,575694.0883922427
K. Zouma,14000000.0,14828002.012650305
N. Boilesen,3100000.0,3764661.790931784
C. Quintana,1800000.0,1505023.873930054
J. Leiva,675000.0,646486.1792584484
N. Rapp,1500000.0,1494789.3546688238
A. Tutte,210000.0,175554.43892412682
Moi Delgado,525000.0,523048.96216721507
J. Calero,450000.0,423385.57287675113
Y. Ouattara,0.0,917288.3370401136
T. Krul,2600000.0,1956576.6770403096
S. Moreo,1000000.0,883003.4181571207
A. Putsila,1600000.0,1308851.7247698428
P. Aguilar,5000000.0,5460145.974508692
Kepa,28500000.0,34571647.81746032
R. Bonevacia,1900000.0,1528146.227548757
J. Bursztyn,120000.0,131223.91397896677
C. Doucouré,1200000.0,1360758.9036624248
K. Keleş,650000.0,659298.5221347352
P. Twumasi,750000.0,723744.5901559205
F. López,350000.0,305177.63990378985
R. van Rhijn,3700000.0,4483562.521057
D. Cvetinović,1400000.0,1178567.6057129137
S. Ojo,1400000.0,1249006.575924633
D. Bouanga,4200000.0,4011368.1358059268
H. Kryeziu,1000000.0,1053401.3172395858
R. Palacio,3200000.0,7900281.017077245
L. Wales,525000.0,463158.2215311224
A. Fejzullahu,230000.0,265908.2911800451
A. Trebel,11500000.0,10138476.20594106
A. Ashraf,0.0,0.0
S. Amro,290000.0,293007.06772758526
D. Avdijaj,3400000.0,3149421.3948057294
M. Finne Wørts,50000.0,49165.82945424494
Marcelo,43000000.0,60479611.11111113
Ismaily,11500000.0,12285044.262717266
K. Sanson,650000.0,527305.8946570504
A. Öztürk,1200000.0,1334518.8865685083
Paulo Henrique,2400000.0,2009401.4040084502
A. Long,120000.0,129761.8513567506
B. Burns,525000.0,497010.49030449986
Y. De Winter,220000.0,206955.47870643766
D. Thøgersen,90000.0,103731.14562834546
V. Skjerve,475000.0,483935.31732552196
B. Heneghan,350000.0,389591.2462527528
A. Judge,750000.0,680228.400044769
Yang Cheng,375000.0,350603.28818070213
K. Dolberg,12000000.0,10848695.743508669
O. Peralta,3500000.0,5587945.310309202
A. Nabbout,1200000.0,1109254.3612206616
I. Khemis,250000.0,214348.123427942
S. Narazaki,40000.0,222073.42069233579
K. Appin,525000.0,486276.616158213
S. Al Sawadi,675000.0,741076.8177494853
A. Sigurðsson,975000.0,903330.8220201958
Claudemir,6000000.0,5709418.830010768
J. Willems,8000000.0,9411506.911177551
M. Sorensen,400000.0,423385.57287675113
W. Kanga,1400000.0,1320444.4592058773
J. Furch,6000000.0,4779323.750219829
D. Kuciak,900000.0,863645.8973105815
N. Körber,1100000.0,1112431.3486313636
S. Taïder,8000000.0,6808206.45445905
H. Al Amiri,475000.0,455407.85341953643
O. Sahraoui,100000.0,104531.71473031482
J. Sagredo,0.0,93562.58847363401
I. Turner,100000.0,80873.23441609844
P. Jaeckel,825000.0,916072.9650677299
Idrisa Sambú,525000.0,486276.616158213
Min Gyeong Min,50000.0,44321.48294360031
T. Nagaishi,60000.0,70648.25666766932
L. Fejsa,17000000.0,12731002.793303447
T. Kehrer,11000000.0,11874729.575894855
L. Butroid,130000.0,129761.8513567506
L. Reilly,80000.0,69785.00774979974
A. Vukotić,750000.0,772968.1863987391
G. Berggren,150000.0,138799.75965974818
S. Prcić,6000000.0,7274783.762546462
D. Atanga,850000.0,785021.9885775738
M. Stępiński,5500000.0,5106802.83843411
M. Sak,300000.0,233224.41676350695
A. Talavera,1600000.0,1446781.484646889
Cao Sheng,50000.0,43443.5143620607
K. Agudelo,130000.0,114167.46548635144
J. Fulton,2100000.0,2482182.194501595
T. Kucz,260000.0,302080.92965614935
Sergio Ramos,51000000.0,79026057.17893215
L. Martin,575000.0,564193.038567237
P. Beruatto,575000.0,625145.558550991
P. Gallese,2500000.0,1306774.563112009
R. Hack,800000.0,758965.651676688
E. Ataseven,600000.0,705670.1958449328
M. Mølvadgaard,375000.0,369839.69757124915
G. Hiwat,300000.0,299057.63537267945
B. Tetteh,1100000.0,965619.5983215699
J. Adéoti,1800000.0,1409782.8195150695
M. Grødem,350000.0,356161.4212626399
K. Guthrie,450000.0,360363.8868540669
T. Ryan,100000.0,110551.30139347097
D. Zbozień,1800000.0,1392195.1140087757
D. Basta,3400000.0,7872719.470918203
Qin Sheng,525000.0,505034.6946712049
B. Stancu,3600000.0,3332923.7310197228
M. Bulka,150000.0,180076.50039127647
Gonzalo Villar,1600000.0,1505830.6147112919
M. de Leeuw,675000.0,670071.608484007
W. Altamirano,130000.0,123976.60690745132
J. Mareš,325000.0,300822.9871214953
I. Anthony,350000.0,389591.2462527528
T. Buitink,525000.0,497010.49030449986
A. Sabbione,625000.0,485156.4607597763
Gelson Dala,5000000.0,4512527.228079388
